"sub","condition","trials","RT"
"sub03","caffeine",88,361
"sub03","caffeine",89,215
"sub03","caffeine",90,232
"sub03","caffeine",91,289
"sub03","caffeine",92,220
"sub03","caffeine",93,97
"sub03","caffeine",94,365
"sub03","caffeine",95,205
"sub03","caffeine",96,331
"sub03","caffeine",97,366
"sub03","caffeine",98,354
"sub03","caffeine",99,230
"sub03","caffeine",100,282
"sub04","caffeine",1,225
"sub04","caffeine",2,292
"sub04","caffeine",3,255
"sub04","caffeine",4,251
"sub04","caffeine",5,259
"sub04","caffeine",6,306
"sub04","caffeine",7,272
"sub04","caffeine",8,338
"sub04","caffeine",9,308
"sub04","caffeine",10,331
"sub04","caffeine",11,205
"sub04","caffeine",12,237
"sub04","caffeine",13,350
"sub04","caffeine",14,285
"sub04","caffeine",15,290
"sub04","caffeine",16,92
"sub04","caffeine",17,232
"sub04","caffeine",18,356
"sub04","caffeine",19,224
"sub04","caffeine",20,327
"sub04","caffeine",21,208
"sub04","caffeine",22,256
"sub04","caffeine",23,256
"sub04","caffeine",24,295
"sub04","caffeine",25,211
"sub04","caffeine",26,230
"sub04","caffeine",27,302
"sub04","caffeine",28,261
"sub04","caffeine",29,201
"sub04","caffeine",30,361
"sub04","caffeine",31,286
"sub04","caffeine",32,254
"sub04","caffeine",33,315
"sub04","caffeine",34,304
"sub04","caffeine",35,231
"sub04","caffeine",36,216
"sub04","caffeine",37,260
"sub04","caffeine",38,325
"sub04","caffeine",39,220
"sub04","caffeine",40,349
"sub04","caffeine",41,277
"sub04","caffeine",42,229
"sub04","caffeine",43,366
"sub04","caffeine",44,194
"sub04","caffeine",45,357
"sub04","caffeine",46,268
"sub04","caffeine",47,362
"sub04","caffeine",48,295
"sub04","caffeine",49,284
"sub04","caffeine",50,355
"sub04","caffeine",51,242
"sub04","caffeine",52,226
"sub04","caffeine",53,283
"sub04","caffeine",54,209
"sub04","caffeine",55,275
"sub04","caffeine",56,339
"sub04","caffeine",57,279
"sub04","caffeine",58,207
"sub04","caffeine",59,327
"sub04","caffeine",60,253
"sub04","caffeine",61,306
"sub04","caffeine",62,241
"sub04","caffeine",63,251
"sub04","caffeine",64,325
"sub04","caffeine",65,191
"sub04","caffeine",66,243
"sub04","caffeine",67,292
"sub04","caffeine",68,208
"sub04","caffeine",69,235
"sub04","caffeine",70,289
"sub04","caffeine",71,215
"sub04","caffeine",72,337
"sub04","caffeine",73,256
"sub04","caffeine",74,334
"sub04","caffeine",75,351
"sub04","caffeine",76,201
"sub04","caffeine",77,196
"sub04","caffeine",78,235
"sub04","caffeine",79,198
"sub04","caffeine",80,361
"sub04","caffeine",81,293
"sub04","caffeine",82,258
"sub04","caffeine",83,344
"sub04","caffeine",84,247
"sub04","caffeine",85,231
"sub04","caffeine",86,344
"sub04","caffeine",87,363
"sub04","caffeine",88,245
"sub04","caffeine",89,245
"sub04","caffeine",90,292
"sub04","caffeine",91,247
"sub04","caffeine",92,316
"sub04","caffeine",93,236
"sub04","caffeine",94,256
"sub04","caffeine",95,298
"sub04","caffeine",96,207
"sub04","caffeine",97,351
"sub04","caffeine",98,232
"sub04","caffeine",99,96
"sub04","caffeine",100,278
"sub05","caffeine",1,368
"sub05","caffeine",2,218
"sub05","caffeine",3,259
"sub05","caffeine",4,360
"sub05","caffeine",5,366
"sub05","caffeine",6,50
"sub05","caffeine",7,287
"sub05","caffeine",8,263
"sub05","caffeine",9,217
"sub05","caffeine",10,199
"sub05","caffeine",11,206
"sub05","caffeine",12,227
"sub05","caffeine",13,211
"sub05","caffeine",14,225
"sub05","caffeine",15,282
"sub05","caffeine",16,358
"sub05","caffeine",17,214
"sub05","caffeine",18,327
"sub05","caffeine",19,225
"sub05","caffeine",20,277
"sub05","caffeine",21,269
"sub05","caffeine",22,292
"sub05","caffeine",23,354
"sub05","caffeine",24,230
"sub05","caffeine",25,325
"sub05","caffeine",26,242
"sub05","caffeine",27,296
"sub05","caffeine",28,223
"sub05","caffeine",29,305
"sub05","caffeine",30,218
"sub05","caffeine",31,251
"sub05","caffeine",32,224
"sub05","caffeine",33,281
"sub05","caffeine",34,309
"sub05","caffeine",35,212
"sub05","caffeine",36,316
"sub05","caffeine",37,225
"sub05","caffeine",38,328
"sub05","caffeine",39,326
"sub05","caffeine",40,193
"sub05","caffeine",41,198
"sub05","caffeine",42,318
"sub05","caffeine",43,366
"sub05","caffeine",44,337
"sub05","caffeine",45,247
"sub05","caffeine",46,316
"sub05","caffeine",47,318
"sub05","caffeine",48,254
"sub05","caffeine",49,327
"sub05","caffeine",50,203
"sub05","caffeine",51,250
"sub05","caffeine",52,197
"sub05","caffeine",53,217
"sub05","caffeine",54,320
"sub05","caffeine",55,241
"sub05","caffeine",56,357
"sub05","caffeine",57,255
"sub05","caffeine",58,229
"sub05","caffeine",59,233
"sub05","caffeine",60,263
"sub05","caffeine",61,272
"sub05","caffeine",62,215
"sub05","caffeine",63,365
"sub05","caffeine",64,295
"sub05","caffeine",65,209
"sub05","caffeine",66,242
"sub05","caffeine",67,230
"sub05","caffeine",68,232
"sub05","caffeine",69,277
"sub05","caffeine",70,220
"sub05","caffeine",71,341
"sub05","caffeine",72,309
"sub05","caffeine",73,297
"sub05","caffeine",74,361
"sub05","caffeine",75,301
"sub05","caffeine",76,324
"sub05","caffeine",77,343
"sub05","caffeine",78,315
"sub05","caffeine",79,305
"sub05","caffeine",80,216
"sub05","caffeine",81,299
"sub05","caffeine",82,313
"sub05","caffeine",83,297
"sub05","caffeine",84,306
"sub05","caffeine",85,220
"sub05","caffeine",86,334
"sub05","caffeine",87,252
"sub05","caffeine",88,337
"sub05","caffeine",89,340
"sub05","caffeine",90,355
"sub05","caffeine",91,313
"sub05","caffeine",92,362
"sub05","caffeine",93,261
"sub05","caffeine",94,204
"sub05","caffeine",95,320
"sub05","caffeine",96,350
"sub05","caffeine",97,352
"sub05","caffeine",98,363
"sub05","caffeine",99,269
"sub05","caffeine",100,215
"sub06","caffeine",1,327
"sub06","caffeine",2,310
"sub06","caffeine",3,202
"sub06","caffeine",4,352
"sub06","caffeine",5,358
"sub06","caffeine",6,194
"sub06","caffeine",7,231
"sub06","caffeine",8,335
"sub06","caffeine",9,227
"sub06","caffeine",10,348
"sub06","caffeine",11,258
"sub06","caffeine",12,225
"sub06","caffeine",13,263
"sub06","caffeine",14,255
"sub06","caffeine",15,246
"sub06","caffeine",16,311
"sub06","caffeine",17,253
"sub06","caffeine",18,201
"sub06","caffeine",19,360
"sub06","caffeine",20,313
"sub06","caffeine",21,340
"sub06","caffeine",22,306
"sub06","caffeine",23,229
"sub06","caffeine",24,337
"sub06","caffeine",25,250
"sub06","caffeine",26,233
"sub06","caffeine",27,313
"sub06","caffeine",28,351
"sub06","caffeine",29,314
"sub06","caffeine",30,213
"sub06","caffeine",31,279
"sub06","caffeine",32,247
"sub06","caffeine",33,293
"sub06","caffeine",34,317
"sub06","caffeine",35,287
"sub06","caffeine",36,208
"sub06","caffeine",37,327
"sub06","caffeine",38,288
"sub06","caffeine",39,237
"sub06","caffeine",40,356
"sub06","caffeine",41,360
"sub06","caffeine",42,263
"sub06","caffeine",43,309
"sub06","caffeine",44,276
"sub06","caffeine",45,218
"sub06","caffeine",46,220
"sub06","caffeine",47,284
"sub06","caffeine",48,311
"sub06","caffeine",49,204
"sub06","caffeine",50,211
"sub06","caffeine",51,247
"sub06","caffeine",52,289
"sub06","caffeine",53,241
"sub06","caffeine",54,335
"sub06","caffeine",55,368
"sub06","caffeine",56,318
"sub06","caffeine",57,287
"sub06","caffeine",58,219
"sub06","caffeine",59,339
"sub06","caffeine",60,308
"sub06","caffeine",61,305
"sub06","caffeine",62,297
"sub06","caffeine",63,307
"sub06","caffeine",64,298
"sub06","caffeine",65,224
"sub06","caffeine",66,214
"sub06","caffeine",67,247
"sub06","caffeine",68,321
"sub06","caffeine",69,276
"sub06","caffeine",70,251
"sub06","caffeine",71,316
"sub06","caffeine",72,322
"sub06","caffeine",73,255
"sub06","caffeine",74,284
"sub06","caffeine",75,357
"sub06","caffeine",76,369
"sub06","caffeine",77,353
"sub06","caffeine",78,341
"sub06","caffeine",79,327
"sub06","caffeine",80,365
"sub06","caffeine",81,245
"sub06","caffeine",82,215
"sub06","caffeine",83,342
"sub06","caffeine",84,304
"sub06","caffeine",85,205
"sub06","caffeine",86,245
"sub06","caffeine",87,244
"sub06","caffeine",88,215
"sub06","caffeine",89,277
"sub06","caffeine",90,251
"sub06","caffeine",91,195
"sub06","caffeine",92,348
"sub06","caffeine",93,203
"sub06","caffeine",94,279
"sub06","caffeine",95,241
"sub06","caffeine",96,311
"sub06","caffeine",97,321
"sub06","caffeine",98,197
"sub06","caffeine",99,320
"sub06","caffeine",100,247
"sub07","caffeine",1,331
"sub07","caffeine",2,257
"sub07","caffeine",3,225
"sub07","caffeine",4,262
"sub07","caffeine",5,194
"sub07","caffeine",6,234
"sub07","caffeine",7,367
"sub07","caffeine",8,368
"sub07","caffeine",9,337
"sub07","caffeine",10,263
"sub07","caffeine",11,355
"sub07","caffeine",12,286
"sub07","caffeine",13,337
"sub07","caffeine",14,240
"sub07","caffeine",15,316
"sub07","caffeine",16,313
"sub07","caffeine",17,339
"sub07","caffeine",18,342
"sub07","caffeine",19,210
"sub07","caffeine",20,340
"sub07","caffeine",21,244
"sub07","caffeine",22,192
"sub07","caffeine",23,220
"sub07","caffeine",24,278
"sub07","caffeine",25,246
"sub07","caffeine",26,303
"sub07","caffeine",27,305
"sub07","caffeine",28,343
"sub07","caffeine",29,336
"sub07","caffeine",30,212
"sub07","caffeine",31,272
"sub07","caffeine",32,230
"sub07","caffeine",33,287
"sub07","caffeine",34,259
"sub07","caffeine",35,323
"sub07","caffeine",36,91
"sub07","caffeine",37,246
"sub07","caffeine",38,259
"sub07","caffeine",39,195
"sub07","caffeine",40,276
"sub07","caffeine",41,239
"sub07","caffeine",42,364
"sub07","caffeine",43,256
"sub07","caffeine",44,271
"sub07","caffeine",45,313
"sub07","caffeine",46,302
"sub07","caffeine",47,324
"sub07","caffeine",48,313
"sub07","caffeine",49,276
"sub07","caffeine",50,370
"sub07","caffeine",51,355
"sub07","caffeine",52,288
"sub07","caffeine",53,277
"sub07","caffeine",54,296
"sub07","caffeine",55,207
"sub07","caffeine",56,283
"sub07","caffeine",57,227
"sub07","caffeine",58,350
"sub07","caffeine",59,243
"sub07","caffeine",60,217
"sub07","caffeine",61,358
"sub07","caffeine",62,334
"sub07","caffeine",63,302
"sub07","caffeine",64,227
"sub07","caffeine",65,261
"sub07","caffeine",66,209
"sub07","caffeine",67,254
"sub07","caffeine",68,303
"sub07","caffeine",69,312
"sub07","caffeine",70,349
"sub07","caffeine",71,259
"sub07","caffeine",72,201
"sub07","caffeine",73,326
"sub07","caffeine",74,358
"sub07","caffeine",75,254
"sub07","caffeine",76,311
"sub07","caffeine",77,294
"sub07","caffeine",78,366
"sub07","caffeine",79,258
"sub07","caffeine",80,350
"sub07","caffeine",81,267
"sub07","caffeine",82,313
"sub07","caffeine",83,245
"sub07","caffeine",84,328
"sub07","caffeine",85,365
"sub07","caffeine",86,276
"sub07","caffeine",87,280
"sub07","caffeine",88,298
"sub07","caffeine",89,285
"sub07","caffeine",90,200
"sub07","caffeine",91,267
"sub07","caffeine",92,201
"sub07","caffeine",93,324
"sub07","caffeine",94,226
"sub07","caffeine",95,240
"sub07","caffeine",96,340
"sub07","caffeine",97,255
"sub07","caffeine",98,219
"sub07","caffeine",99,241
"sub07","caffeine",100,53
"sub08","caffeine",1,215
"sub08","caffeine",2,342
"sub08","caffeine",3,244
"sub08","caffeine",4,313
"sub08","caffeine",5,301
"sub08","caffeine",6,282
"sub08","caffeine",7,297
"sub08","caffeine",8,325
"sub08","caffeine",9,205
"sub08","caffeine",10,314
"sub08","caffeine",11,244
"sub08","caffeine",12,351
"sub08","caffeine",13,313
"sub08","caffeine",14,287
"sub08","caffeine",15,272
"sub08","caffeine",16,192
"sub08","caffeine",17,267
"sub08","caffeine",18,302
"sub08","caffeine",19,239
"sub08","caffeine",20,219
"sub08","caffeine",21,294
"sub08","caffeine",22,264
"sub08","caffeine",23,223
"sub08","caffeine",24,284
"sub08","caffeine",25,336
"sub08","caffeine",26,365
"sub08","caffeine",27,310
"sub08","caffeine",28,328
"sub08","caffeine",29,80
"sub08","caffeine",30,331
"sub08","caffeine",31,313
"sub08","caffeine",32,304
"sub08","caffeine",33,309
"sub08","caffeine",34,319
"sub08","caffeine",35,215
"sub08","caffeine",36,258
"sub08","caffeine",37,262
"sub08","caffeine",38,252
"sub08","caffeine",39,267
"sub08","caffeine",40,257
"sub08","caffeine",41,269
"sub08","caffeine",42,229
"sub08","caffeine",43,218
"sub08","caffeine",44,222
"sub08","caffeine",45,334
"sub08","caffeine",46,365
"sub08","caffeine",47,302
"sub08","caffeine",48,343
"sub08","caffeine",49,266
"sub08","caffeine",50,345
"sub08","caffeine",51,329
"sub08","caffeine",52,351
"sub08","caffeine",53,337
"sub08","caffeine",54,223
"sub08","caffeine",55,306
"sub08","caffeine",56,350
"sub08","caffeine",57,256
"sub08","caffeine",58,249
"sub08","caffeine",59,193
"sub08","caffeine",60,358
"sub08","caffeine",61,302
"sub08","caffeine",62,304
"sub08","caffeine",63,231
"sub08","caffeine",64,245
"sub08","caffeine",65,285
"sub08","caffeine",66,202
"sub08","caffeine",67,289
"sub08","caffeine",68,340
"sub08","caffeine",69,262
"sub08","caffeine",70,252
"sub08","caffeine",71,337
"sub08","caffeine",72,265
"sub08","caffeine",73,322
"sub08","caffeine",74,250
"sub08","caffeine",75,219
"sub08","caffeine",76,257
"sub08","caffeine",77,261
"sub08","caffeine",78,278
"sub08","caffeine",79,222
"sub08","caffeine",80,335
"sub08","caffeine",81,226
"sub08","caffeine",82,249
"sub08","caffeine",83,215
"sub08","caffeine",84,202
"sub08","caffeine",85,259
"sub08","caffeine",86,301
"sub08","caffeine",87,200
"sub08","caffeine",88,253
"sub08","caffeine",89,239
"sub08","caffeine",90,196
"sub08","caffeine",91,239
"sub08","caffeine",92,359
"sub08","caffeine",93,198
"sub08","caffeine",94,245
"sub08","caffeine",95,209
"sub08","caffeine",96,363
"sub08","caffeine",97,275
"sub08","caffeine",98,314
"sub08","caffeine",99,280
"sub08","caffeine",100,205
"sub09","caffeine",1,208
"sub09","caffeine",2,317
"sub09","caffeine",3,213
"sub09","caffeine",4,252
"sub09","caffeine",5,215
"sub09","caffeine",6,331
"sub09","caffeine",7,309
"sub09","caffeine",8,275
"sub09","caffeine",9,368
"sub09","caffeine",10,235
"sub09","caffeine",11,255
"sub09","caffeine",12,364
"sub09","caffeine",13,216
"sub09","caffeine",14,192
"sub09","caffeine",15,282
"sub09","caffeine",16,318
"sub09","caffeine",17,87
"sub09","caffeine",18,307
"sub09","caffeine",19,366
"sub09","caffeine",20,212
"sub09","caffeine",21,354
"sub09","caffeine",22,259
"sub09","caffeine",23,294
"sub09","caffeine",24,307
"sub09","caffeine",25,273
"sub09","caffeine",26,289
"sub09","caffeine",27,328
"sub09","caffeine",28,242
"sub09","caffeine",29,195
"sub09","caffeine",30,336
"sub09","caffeine",31,225
"sub09","caffeine",32,225
"sub09","caffeine",33,359
"sub09","caffeine",34,334
"sub09","caffeine",35,224
"sub09","caffeine",36,320
"sub09","caffeine",37,366
"sub09","caffeine",38,224
"sub09","caffeine",39,200
"sub09","caffeine",40,268
"sub09","caffeine",41,287
"sub09","caffeine",42,226
"sub09","caffeine",43,286
"sub09","caffeine",44,316
"sub09","caffeine",45,331
"sub09","caffeine",46,345
"sub09","caffeine",47,299
"sub09","caffeine",48,263
"sub09","caffeine",49,325
"sub09","caffeine",50,97
"sub09","caffeine",51,290
"sub09","caffeine",52,353
"sub09","caffeine",53,328
"sub09","caffeine",54,241
"sub09","caffeine",55,319
"sub09","caffeine",56,216
"sub09","caffeine",57,309
"sub09","caffeine",58,331
"sub09","caffeine",59,220
"sub09","caffeine",60,309
"sub09","caffeine",61,229
"sub09","caffeine",62,365
"sub09","caffeine",63,270
"sub09","caffeine",64,321
"sub09","caffeine",65,306
"sub09","caffeine",66,353
"sub09","caffeine",67,211
"sub09","caffeine",68,340
"sub09","caffeine",69,244
"sub09","caffeine",70,344
"sub09","caffeine",71,332
"sub09","caffeine",72,231
"sub09","caffeine",73,359
"sub09","caffeine",74,355
"sub09","caffeine",75,345
"sub09","caffeine",76,204
"sub09","caffeine",77,256
"sub09","caffeine",78,206
"sub09","caffeine",79,260
"sub09","caffeine",80,321
"sub09","caffeine",81,239
"sub09","caffeine",82,349
"sub09","caffeine",83,243
"sub09","caffeine",84,337
"sub09","caffeine",85,294
"sub09","caffeine",86,253
"sub09","caffeine",87,294
"sub09","caffeine",88,195
"sub09","caffeine",89,301
"sub09","caffeine",90,249
"sub09","caffeine",91,209
"sub09","caffeine",92,293
"sub09","caffeine",93,257
"sub09","caffeine",94,332
"sub09","caffeine",95,226
"sub09","caffeine",96,240
"sub09","caffeine",97,268
"sub09","caffeine",98,353
"sub09","caffeine",99,322
"sub09","caffeine",100,267
"sub10","caffeine",1,386
"sub10","caffeine",2,196
"sub10","caffeine",3,372
"sub10","caffeine",4,183
"sub10","caffeine",5,351
"sub10","caffeine",6,236
"sub10","caffeine",7,241
"sub10","caffeine",8,251
"sub10","caffeine",9,304
"sub10","caffeine",10,359
"sub10","caffeine",11,252
"sub10","caffeine",12,214
"sub10","caffeine",13,362
"sub10","caffeine",14,207
"sub10","caffeine",15,211
"sub10","caffeine",16,355
"sub10","caffeine",17,246
"sub10","caffeine",18,213
"sub10","caffeine",19,382
"sub10","caffeine",20,316
"sub10","caffeine",21,254
"sub10","caffeine",22,196
"sub10","caffeine",23,331
"sub10","caffeine",24,90
"sub10","caffeine",25,332
"sub10","caffeine",26,324
"sub10","caffeine",27,344
"sub10","caffeine",28,286
"sub10","caffeine",29,342
"sub10","caffeine",30,348
"sub10","caffeine",31,363
"sub10","caffeine",32,240
"sub10","caffeine",33,266
"sub10","caffeine",34,323
"sub10","caffeine",35,275
"sub10","caffeine",36,323
"sub10","caffeine",37,354
"sub10","caffeine",38,321
"sub10","caffeine",39,387
"sub10","caffeine",40,373
"sub10","caffeine",41,335
"sub10","caffeine",42,319
"sub10","caffeine",43,398
"sub10","caffeine",44,400
"sub10","caffeine",45,334
"sub10","caffeine",46,200
"sub10","caffeine",47,388
"sub10","caffeine",48,273
"sub10","caffeine",49,185
"sub10","caffeine",50,306
"sub10","caffeine",51,346
"sub10","caffeine",52,282
"sub10","caffeine",53,185
"sub10","caffeine",54,289
"sub10","caffeine",55,260
"sub10","caffeine",56,347
"sub10","caffeine",57,187
"sub10","caffeine",58,276
"sub10","caffeine",59,309
"sub10","caffeine",60,346
"sub10","caffeine",61,400
"sub10","caffeine",62,198
"sub10","caffeine",63,398
"sub10","caffeine",64,262
"sub10","caffeine",65,294
"sub10","caffeine",66,358
"sub10","caffeine",67,372
"sub10","caffeine",68,280
"sub10","caffeine",69,334
"sub10","caffeine",70,203
"sub10","caffeine",71,292
"sub10","caffeine",72,267
"sub10","caffeine",73,241
"sub10","caffeine",74,223
"sub10","caffeine",75,186
"sub10","caffeine",76,324
"sub10","caffeine",77,253
"sub10","caffeine",78,393
"sub10","caffeine",79,255
"sub10","caffeine",80,263
"sub10","caffeine",81,237
"sub10","caffeine",82,298
"sub10","caffeine",83,346
"sub10","caffeine",84,198
"sub10","caffeine",85,263
"sub10","caffeine",86,189
"sub10","caffeine",87,287
"sub10","caffeine",88,377
"sub10","caffeine",89,318
"sub10","caffeine",90,281
"sub10","caffeine",91,197
"sub10","caffeine",92,286
"sub10","caffeine",93,321
"sub10","caffeine",94,379
"sub10","caffeine",95,265
"sub10","caffeine",96,247
"sub10","caffeine",97,240
"sub10","caffeine",98,207
